,channel,electrode,x,y,orig_channel,mean_amp,spike_count,spike_amp_product
333,333,23066,3255.0,1820.0,335,0.6274312496185304,0.30346829691676924,2.1213050392893953
334,334,677,297.5,52.5,336,0.3445552110671997,0.14479117459256802,1.5392349393821778
335,335,4475,1312.5,350.0,337,0.429399585723877,0.645508870523256,2.352089697830907
336,336,19833,577.5,1575.0,338,,,
337,337,22649,3657.5,1785.0,339,0.5477156639099121,0.0,1.547715663909912
338,338,8824,420.0,700.0,340,0.35862207412719727,0.567252566529563,2.1293039326195684
339,339,7977,997.5,630.0,341,0.6229865550994873,0.6399852405156476,2.661673995918495
340,340,18069,507.5,1435.0,342,0.2925658941268921,0.12076217670674765,1.448658965038559
341,341,8826,455.0,700.0,344,,,
342,342,6010,1225.0,472.5,345,0.40399036407470706,0.0534381144875572,1.4790169618895583
343,343,18301,717.5,1452.5,346,0.27968564033508303,0.0,1.279685640335083
344,344,22648,3640.0,1785.0,347,0.6177814483642579,0.0913530601050108,1.7655707342534492
345,345,3333,577.5,262.5,348,0.3106949090957642,0.23614423469757884,1.620207955326196
346,346,5568,1190.0,437.5,349,0.41521830558776857,0.8268556344023977,2.5853995354724293
347,347,17210,875.0,1365.0,350,0.6154521465301515,0.14479117459256802,1.8493553603243376
348,348,9289,857.5,735.0,352,,,
349,349,9295,962.5,735.0,353,0.3705671310424805,0.6114705163405417,2.2086285223404007
350,350,20921,367.5,1662.5,354,0.35399286746978764,0.4103445258918837,1.9095964287326697
351,351,23088,3640.0,1820.0,355,0.5856531620025635,0.0913530601050108,1.730507430616684
352,352,3337,647.5,262.5,356,0.3988027811050415,0.7873158887959842,2.5001024359610518
353,353,8735,2712.5,682.5,357,0.31721780300140384,0.7539062412771727,2.3102765258055675
354,354,20925,437.5,1662.5,358,0.31111078262329106,0.39482135702178006,1.828765321024507
355,355,21339,3832.5,1680.0,359,0.6988326072692872,0.0,1.6988326072692872
356,356,895,262.5,70.0,364,0.3784042358398438,0.16510740282581546,1.6059889792634634
357,357,11144,2520.0,875.0,365,,,
358,358,21570,175.0,1715.0,366,0.6417480468750001,0.0913530601050108,1.791726754878456
359,359,5097,647.5,402.5,368,0.44042220115661623,0.656812475071849,2.386509472246734
360,360,20252,210.0,1610.0,370,0.36623702049255374,0.12076217670674765,1.531226776984576
361,361,16668,2940.0,1312.5,371,0.3522396564483643,0.0,1.3522396564483643
362,362,695,612.5,52.5,372,0.2980717658996582,0.0913530601050108,1.416654593950507
363,363,12936,3080.0,1015.0,373,0.3870670557022095,0.6121056723013448,2.236098668359858
364,364,21367,472.5,1697.5,374,0.3843676090240479,0.6170796439877257,2.238632680348746
365,365,21558,3815.0,1697.5,375,,,
366,366,9294,945.0,735.0,376,0.4180273532867432,0.7181343446141106,2.4363614972842003
367,367,14905,2887.5,1172.5,377,,,
368,368,21351,192.5,1697.5,378,0.316832709312439,0.0913530601050108,1.4371294069545024
369,369,7753,927.5,612.5,380,0.49593276977539064,0.5807818303986078,2.3647433419588006
370,370,4796,3080.0,367.5,381,0.28636739253997806,0.23614423469757884,1.5901356359912513
371,371,21366,455.0,1697.5,382,0.6136579036712647,0.0913530601050108,1.7610704911342716
372,372,9292,910.0,735.0,384,0.4241409778594971,0.5973721679073631,2.274883161209137
373,373,6958,2415.0,542.5,385,0.4025887489318848,0.6929095352226329,2.374455867062771
374,374,21790,175.0,1732.5,386,0.24538516998291016,0.0,1.2453851699829102
375,375,19981,3167.5,1575.0,387,0.5052637577056885,0.0,1.5052637577056887
376,376,8850,875.0,700.0,388,0.40059871673583985,0.4647552987187514,2.051534391717505
377,377,11364,2520.0,892.5,389,0.33710765838623047,0.0,1.3371076583862305
378,378,21362,385.0,1697.5,390,0.3740330457687378,0.5439340534198058,2.1214164098864887
379,379,16155,1662.5,1277.5,391,0.5234537601470948,0.0913530601050108,1.6626259230650169
380,380,7516,630.0,595.0,392,0.32226052284240725,0.43437352377770405,1.8966154855016129
381,381,7408,2590.0,577.5,393,0.301733136177063,0.16510740282581546,1.5166589134635615
382,382,20926,455.0,1662.5,394,0.3167078256607056,0.21211523681175848,1.5960016179126217
383,383,14386,1505.0,1137.5,395,,,
384,384,9511,892.5,752.5,396,0.4118998050689697,0.5340034039671643,2.1658591070363755
385,385,6756,2730.0,525.0,397,0.40297966003417973,0.7090414562456213,2.397750401267801
386,386,23382,1085.0,1855.0,398,0.34971017837524415,0.29670811735233016,1.7501801443722407
387,387,22856,3430.0,1802.5,399,0.7645332336425782,0.0534381144875572,1.8588265625990696
388,388,4228,840.0,332.5,400,0.41033239364624025,0.456765300525054,2.0545232932702837
389,389,16376,1680.0,1295.0,401,0.2775404453277588,0.0534381144875572,1.3458097979076682
390,390,17850,525.0,1417.5,402,0.27602314949035645,0.12076217670674765,1.4301184825510116
391,391,19736,2730.0,1557.5,403,0.3918246507644654,0.0,1.3918246507644654
392,392,7735,612.5,612.5,404,0.39874656200408937,0.0534381144875572,1.4734929409235407
393,393,13536,2030.0,1067.5,405,0.27435665130615233,0.0,1.2743566513061524
394,394,19613,577.5,1557.5,406,,,
395,395,23285,3237.5,1837.5,407,0.5029780387878419,0.0,1.502978038787842
396,396,4875,612.5,385.0,408,0.3591312646865845,0.12076217670674765,1.5232629146403314
397,397,8849,857.5,700.0,409,0.3255522966384888,0.30346829691676924,1.727815394573483
398,398,20484,420.0,1627.5,410,0.3890448808670044,0.0,1.3890448808670044
399,399,22982,1785.0,1820.0,411,0.2778843402862549,0.0,1.277884340286255
400,400,6001,1067.5,472.5,412,0.5118098735809327,0.7002518927677156,2.5704575990609015
401,401,9291,892.5,735.0,413,0.4079190731048584,0.626497550046911,2.2899769230693696
402,402,18288,490.0,1452.5,414,,,
403,403,22869,3657.5,1802.5,415,0.30724501609802246,0.0,1.3072450160980225
404,404,473,577.5,35.0,416,0.45313367843627933,0.0,1.4531336784362794
405,405,13535,2012.5,1067.5,417,0.37233757972717285,0.568140075652971,2.1520175560947843
406,406,21148,490.0,1680.0,418,0.3324834108352661,0.0913530601050108,1.45420984795423
407,407,18826,2205.0,1487.5,419,0.4228116035461426,0.0913530601050108,1.5527897974830003
408,408,475,612.5,35.0,420,0.3514826536178589,0.0534381144875572,1.4237033383898374
409,409,7099,1032.5,560.0,421,0.9368856430053711,0.8436288318436624,3.570898215428753
410,410,20922,385.0,1662.5,422,0.5536483764648438,0.0534381144875572,1.6366724162797792
411,411,20398,2765.0,1610.0,423,0.4385394096374512,0.0534381144875572,1.51541224330452
412,412,6220,1050.0,490.0,424,0.40894460678100586,0.5994809266035195,2.2535800251871145
413,413,7407,2572.5,577.5,425,0.2939390897750855,0.22467660448153706,1.5846569308716827
414,414,25136,980.0,1995.0,426,0.4678801536560059,0.5460428121159623,2.269405560607542
415,415,456,280.0,35.0,428,0.3487108707427979,0.0534381144875572,1.4207834366641643
416,416,5236,3080.0,402.5,429,0.34776451587677004,0.3980757101885862,1.884276832701391
417,417,21796,280.0,1732.5,430,0.3413259506225586,0.0534381144875572,1.4130038803370581
418,418,25888,2590.0,2047.5,431,0.5372525691986084,0.0,1.5372525691986083
419,419,5993,927.5,472.5,432,0.5137423515319824,0.30989857741838345,1.982848952849702
420,420,6537,2747.5,507.5,433,0.30605525970458985,0.19822928908012524,1.564953665335189
421,421,19811,192.5,1575.0,434,0.31722979545593266,0.0,1.3172297954559327
422,422,21542,3535.0,1697.5,435,0.6482452869415284,0.12076217670674765,1.8472909755392255
423,423,8636,980.0,682.5,436,0.4373929023742676,0.578348630086232,2.2687071183580985
424,424,11389,2957.5,892.5,437,0.3989037275314331,0.2655533512993157,1.7703873005225097
425,425,25580,1050.0,2030.0,438,0.41442499160766605,0.18270612021002158,1.672849094152395
426,426,21984,3570.0,1732.5,439,0.7287637233734131,0.0534381144875572,1.8211455971449768
427,427,675,262.5,52.5,440,0.31259677410125736,0.4437914298368893,1.8951159732789427
428,428,7179,2432.5,560.0,441,0.38198993206024173,0.4722884693951577,2.034687841792491
429,429,21364,420.0,1697.5,442,0.4194221019744873,0.4608208391791158,2.073521386155755
430,430,19737,2747.5,1557.5,443,,,
431,431,455,262.5,35.0,444,0.34858617782592777,0.0534381144875572,1.4206520803929268
432,432,11828,2940.0,927.5,445,0.3048167943954468,0.0534381144875572,1.374543743639638
433,433,21354,245.0,1697.5,446,0.4150547504425049,0.7250361626734109,2.44102061667612
434,434,11040,700.0,875.0,448,0.4086191654205322,0.18270612021002158,1.6659825079879962
435,435,14152,1260.0,1120.0,449,0.3401297807693482,0.0913530601050108,1.4625547371804855
436,436,21356,280.0,1697.5,450,0.3419940233230591,0.14479117459256802,1.536302914256211
437,437,14685,2887.5,1155.0,451,0.6951929092407227,0.0,1.6951929092407227
438,438,3116,630.0,245.0,452,0.5202414989471436,0.898047646566178,2.8854907992888648
439,439,8737,2747.5,682.5,453,0.346990704536438,0.5980788430952776,2.152597346765684
440,440,25138,1015.0,1995.0,454,0.7309465885162354,0.46857569974258473,2.54202609744727
441,441,12925,2887.5,1015.0,455,0.4815586566925049,0.0913530601050108,1.6169035737064343
442,442,4229,857.5,332.5,456,0.3732731103897095,0.30346829691676924,1.790017962401269
443,443,8957,2747.5,700.0,457,0.36183192729949953,0.32749729480258966,1.8078281994658822
444,444,21792,210.0,1732.5,458,,,
445,445,23087,3622.5,1820.0,459,0.5090288639068604,0.0534381144875572,1.5896685211013435
446,446,474,595.0,35.0,460,0.3611733436584473,0.3845464463195415,1.8846077157871912
447,447,13147,2922.5,1032.5,461,0.44359350204467773,0.23614423469757884,1.784489784799416
448,448,21350,175.0,1697.5,462,0.35636582374572756,0.0534381144875572,1.4288474559220614
449,449,3554,595.0,280.0,464,0.3635455369949341,0.23614423469757884,1.6855389543039019
450,450,7107,1172.5,560.0,465,0.3776796579360962,0.0913530601050108,1.503534910532983
451,451,20928,490.0,1662.5,466,,,
452,452,21778,3815.0,1715.0,467,0.6857748985290528,0.0534381144875572,1.7758595305568983
453,453,694,595.0,52.5,468,0.3871362924575806,0.5551357004844517,2.157185169838425
454,454,7973,927.5,630.0,469,0.5068097114562988,0.5293376209121095,2.304420779285838
455,455,21360,350.0,1697.5,470,0.3606353282928467,0.0,1.3606353282928467
456,456,22868,3640.0,1802.5,471,0.5527162551879883,0.6008682510639806,2.485694155841408
457,457,7100,1050.0,560.0,472,0.41892709732055666,0.6545361731194125,2.3476662095361895
458,458,12715,3062.5,997.5,473,0.3816478490829468,0.35243836973187853,1.8685935645572969
459,459,19615,612.5,1557.5,474,0.30170745849609376,0.0,1.3017074584960937
460,460,8851,892.5,700.0,476,0.4109031200408936,0.3380464919863125,1.8878539703032606
461,461,11585,2537.5,910.0,477,0.3541239023208618,0.0,1.3541239023208618
462,462,21571,192.5,1715.0,478,0.3915160417556763,0.7472597267536586,2.4313399388913557
463,463,5096,630.0,402.5,480,0.5419027328491212,0.7684172688618256,2.726727419675628
464,464,6967,2572.5,542.5,481,,,
465,465,20251,192.5,1610.0,482,0.45349965095520023,0.25646046293082625,1.8262648443089653
466,466,23067,3272.5,1820.0,483,,,
467,467,7757,997.5,612.5,484,0.7671469688415528,0.630965591719359,2.8821559016917346
468,468,7549,1207.5,595.0,485,0.4672851085662842,0.0534381144875572,1.5456940581837368
469,469,20044,420.0,1592.5,486,,,
470,470,3774,595.0,297.5,488,0.3421379089355469,0.12076217670674765,1.5042174042592464
471,471,13989,2257.5,1102.5,489,,,
472,472,15466,1155.0,1225.0,490,0.312044906616211,0.14479117459256802,1.5020174297633684
473,473,5315,612.5,420.0,492,0.39534897804260255,0.4268403531012977,1.9909402285298416
474,474,8280,2450.0,647.5,493,0.38082799911499027,0.44604438395966556,1.9967385733344938
475,475,20924,420.0,1662.5,494,0.3612167119979859,0.19822928908012524,1.631049733101332
476,476,21282,2835.0,1680.0,495,0.346987247467041,0.0534381144875572,1.4189677062104642
477,477,7976,980.0,630.0,496,0.5675739288330078,0.6276288411714486,2.5514285372370433
478,478,5014,3045.0,385.0,497,0.4724367141723633,0.9787791147551959,2.9136270178030386
479,479,20482,385.0,1627.5,498,0.3055167675018311,0.21211523681175848,1.5824367658022034
480,480,14207,2222.5,1120.0,499,0.8365095138549805,0.0534381144875572,1.9346491195138509
481,481,7315,962.5,577.5,500,0.682683277130127,0.8687470475554081,3.144509406107783
482,482,9160,2450.0,717.5,501,0.39937515258789064,0.0913530601050108,1.5272123550117107
483,483,15676,980.0,1242.5,502,0.3153235197067261,0.0534381144875572,1.3856119285409907
484,484,8856,980.0,700.0,504,0.3931840181350708,0.7638891521567565,2.457422176546613
485,485,7186,2555.0,560.0,505,0.3420740127563477,0.0534381144875572,1.4137919175007967
486,486,21365,437.5,1697.5,506,0.3697086811065674,0.25646046293082625,1.7209848035435291
487,487,22360,2450.0,1767.5,507,0.2923375368118286,0.0534381144875572,1.3613976180605467
488,488,8414,945.0,665.0,508,0.36730051040649414,0.24669343188130163,1.7046045657317277
489,489,20920,350.0,1662.5,510,0.3932065963745117,0.12076217670674765,1.561453257554897
490,490,21777,3797.5,1715.0,511,0.361605978012085,0.0,1.361605978012085
491,491,7319,1032.5,577.5,512,0.682075023651123,0.8159851511074321,3.054623265999122
492,492,6739,2432.5,525.0,513,0.3846789121627808,0.3612279332097842,1.884863613762514
493,493,16990,875.0,1347.5,514,0.3899883270263672,0.0,1.389988327026367
494,494,22414,3395.0,1767.5,515,0.32499973773956303,0.0534381144875572,1.3958052254208728
495,495,2898,665.0,227.5,516,0.3255518436431885,0.4608208391791158,1.9363937566062668
496,496,8498,2415.0,665.0,517,0.28075504302978516,0.0534381144875572,1.349196177649727
497,497,19614,595.0,1557.5,518,0.3195433378219605,0.0913530601050108,1.4400876596731766
498,498,21543,3552.5,1697.5,519,,,
499,499,6224,1120.0,490.0,520,0.46877117156982423,0.2740591803150324,1.8713013949206
500,500,5015,3062.5,385.0,521,0.4682640075683594,0.9881280215883986,2.919096816536336
501,501,21147,472.5,1680.0,522,0.4063149452209473,0.5501617287980709,2.180015606718268
502,502,21284,2870.0,1680.0,523,,,
503,503,9734,945.0,770.0,524,0.3471104621887207,0.5654594149668383,2.108846756033662
504,504,3603,1452.5,280.0,525,0.4561377048492432,0.12076217670674765,1.6319840636716056
505,505,24039,1032.5,1907.5,526,0.7574937820434571,0.779723524493259,3.127853028053369
506,506,19539,3132.5,1540.0,527,0.27998991012573243,0.0,1.2799899101257324
507,507,5554,945.0,437.5,528,0.5109032154083252,0.4861744171267908,2.245465705494462
508,508,7766,1155.0,612.5,529,0.8031317710876466,0.5449926503302646,2.785825333907407
509,509,19395,612.5,1540.0,530,0.29842672348022464,0.0,1.2984267234802247
510,510,17704,1820.0,1400.0,531,0.32589139938354494,0.0,1.3258913993835448
511,511,5786,1155.0,455.0,532,0.4334807872772217,0.16510740282581546,1.670159077065269
512,512,5234,3045.0,402.5,533,0.31673042774200444,0.5481183606300648,2.0384545511876757
513,513,15896,980.0,1260.0,534,0.2604693412780762,0.0,1.260469341278076
514,514,21062,2835.0,1662.5,535,,,
515,515,4245,1137.5,332.5,536,0.4565880298614502,0.5155835337285278,2.207580833484091
516,516,6536,2730.0,507.5,537,0.36907987594604497,0.2740591803150324,1.7442887845336243
517,517,17663,1102.5,1400.0,538,0.3177175045013428,0.0534381144875572,1.3881338433691435
518,518,20123,1802.5,1592.5,539,,,
519,519,9045,437.5,717.5,540,0.3105381727218628,0.2655533512993157,1.6585559764938347
520,520,17486,1855.0,1382.5,541,0.31230664253234863,0.0,1.3123066425323486
521,521,20506,805.0,1627.5,542,0.44468288421630864,0.6651206897745467,2.4055713606717415
522,522,21063,2852.5,1662.5,543,0.4095316886901856,0.0,1.4095316886901856
523,523,5567,1172.5,437.5,544,0.39616491794586184,0.46857569974258473,2.050373871328392
524,524,8279,2432.5,647.5,545,0.4169681549072266,0.6577121004542205,2.348925256348
525,525,16119,1032.5,1277.5,546,0.29035680294036864,0.0,1.2903568029403687
526,526,14606,1505.0,1155.0,547,,,
527,527,11262,735.0,892.5,548,0.3647014141082764,0.6206906810171203,2.2117588642161694
528,528,8951,2642.5,700.0,549,0.30657167434692384,0.21211523681175848,1.5837154344625572
529,529,17211,892.5,1365.0,550,0.4341559410095215,0.41324122726041657,2.0268083021551138
530,530,24546,2205.0,1942.5,551,0.5198108196258545,0.12076217670674765,1.703346482386339
531,531,9502,735.0,752.5,552,0.4032059192657471,0.592316412410239,2.234347815238046
532,532,8516,2730.0,665.0,553,0.36839764118194585,0.3980757101885862,1.913123504015835
533,533,20287,822.5,1610.0,554,0.4002832889556885,0.44825947150933726,2.027973536026322
534,534,22138,2415.0,1750.0,555,,,
535,535,3773,577.5,297.5,556,0.36601855754852297,0.712931250245539,2.3398958756401993
536,536,11363,2502.5,892.5,557,0.2961924076080322,0.0534381144875572,1.3654584858836925
537,537,25576,980.0,2030.0,558,0.41378092765808105,0.452580993314795,2.0536313042270877
538,538,22415,3412.5,1767.5,559,0.6902146339416504,0.0,1.6902146339416504
539,539,6009,1207.5,472.5,560,0.39578962326049805,0.4215678657566417,1.9842096757836933
540,540,11584,2520.0,910.0,561,,,
541,541,21618,1015.0,1715.0,562,0.3910888195037842,0.19822928908012524,1.6668433672413299
542,542,20176,2730.0,1592.5,563,,,
543,543,913,577.5,70.0,564,,,
544,544,11485,787.5,910.0,565,0.4233889579772949,0.7585757817870545,2.5031373495619826
545,545,17848,490.0,1417.5,566,0.3130015850067139,0.12076217670674765,1.4715625144315345
546,546,23286,3255.0,1837.5,567,0.7752491474151612,0.0913530601050108,1.9374235894803473
547,547,914,595.0,70.0,568,,,
548,548,7329,1207.5,577.5,569,0.4286072731018067,0.0534381144875572,1.5049493521195778
549,549,25357,997.5,2012.5,570,0.6219621658325196,0.6745239820280083,2.716014544628644
550,550,22634,3395.0,1785.0,571,0.33109364509582523,0.0,1.3310936450958253
551,551,5565,1137.5,437.5,572,0.38152050971984863,0.32749729480258966,1.8339647393673937
552,552,6978,2765.0,542.5,573,0.3206563472747803,0.0534381144875572,1.391229732359169
553,553,15895,962.5,1260.0,574,0.34052739143371585,0.4367918412932955,1.9260588190421468
554,554,20617,2747.5,1627.5,575,,,
555,555,5095,612.5,402.5,576,0.425007438659668,0.5915780653431012,2.2680105823214824
556,556,9392,2660.0,735.0,577,0.34668424129486086,0.0534381144875572,1.4186485079597644
557,557,21141,367.5,1680.0,578,0.3996029615402222,0.7269056210645438,2.416982221542392
558,558,23505,3237.5,1855.0,579,0.3704300880432129,0.0534381144875572,1.4436632879852591
559,559,2897,647.5,227.5,580,0.37950570583343507,0.6298627015445668,2.2484048965058268
560,560,14208,2240.0,1120.0,581,0.3073062181472779,0.0534381144875572,1.3771661975029275
561,561,20725,787.5,1645.0,582,0.34311342239379883,0.0913530601050108,1.4658109435975863
562,562,25666,2555.0,2030.0,583,0.6927346229553223,0.0,1.6927346229553222
563,563,6877,997.5,542.5,584,0.7433812618255615,0.8215324363444115,3.17562551733031
564,564,6442,1085.0,507.5,585,0.7870235919952393,0.5750328676117449,2.8146208925901024
565,565,25799,1032.5,2047.5,586,0.5981458187103271,0.18270612021002158,1.8901368407767596
566,566,18605,2187.5,1470.0,587,0.3296703815460205,0.0534381144875572,1.4007254596257903
567,567,4876,630.0,385.0,588,0.32170064449310304,0.43916658314084794,1.9021474004701957
568,568,14209,2257.5,1120.0,589,0.3367811679840088,0.0,1.3367811679840087
569,569,18300,700.0,1452.5,590,0.2802490234375,0.0,1.2802490234375
570,570,13932,1260.0,1102.5,591,0.560221815109253,0.0,1.5602218151092528
571,571,8199,1032.5,647.5,592,0.5926148891448975,0.682560394945476,2.6796707368756842
572,572,13314,1995.0,1050.0,593,,,
573,573,21145,437.5,1680.0,594,0.39285101890563967,0.7662710472300037,2.4601524277978415
574,574,21919,2432.5,1732.5,595,,,
575,575,1382,1085.0,105.0,596,0.3688292980194092,0.12076217670674765,1.5341321035882025
576,576,5345,1137.5,420.0,597,0.40308470726013185,0.22467660448153706,1.7183250150873097
577,577,23389,1207.5,1855.0,598,0.32945530414581303,0.21211523681175848,1.6114530308153505
578,578,17926,1855.0,1417.5,599,,,
579,579,5552,910.0,437.5,600,0.40110154151916505,0.44149929194489823,2.019686880042782
580,580,7754,945.0,612.5,601,0.7728766441345215,0.7497358724738626,3.1020658617132506
581,581,18081,717.5,1435.0,602,,,
582,582,13315,2012.5,1050.0,603,0.3040994167327881,0.12076217670674765,1.4615853009394397
583,583,7755,962.5,612.5,604,0.671463680267334,0.7034587324063557,2.847269402051455
584,584,9733,927.5,770.0,605,0.46433157920837403,0.8000904917480315,2.6359293524993737
585,585,19835,612.5,1575.0,606,0.27607226371765137,0.0,1.2760722637176514
586,586,19047,2222.5,1505.0,607,0.4109543800354004,0.0,1.4109543800354003
587,587,1163,1102.5,87.5,608,0.31257162094116214,0.0534381144875572,1.3827129734941344
588,588,6966,2555.0,542.5,609,0.3523486614227295,0.0,1.3523486614227296
589,589,11487,822.5,910.0,610,0.6937407970428467,0.8915956518200491,3.2038727269964737
590,590,23287,3272.5,1837.5,611,0.3312275886535645,0.12076217670674765,1.4919895299514438
591,591,6875,962.5,542.5,612,0.5690907955169678,0.28958234918513603,2.0234717941675457
592,592,6880,1050.0,542.5,613,0.4601076126098633,0.6603747083210957,2.424325751404513
593,593,25797,997.5,2047.5,614,0.32767481803894044,0.5733431700215427,2.088888106971161
594,594,13534,1995.0,1067.5,615,0.6658696651458741,0.0913530601050108,1.8180519567930593
595,595,7317,997.5,577.5,616,0.7612520694732666,0.9404451080317883,3.4176129622202636
596,596,7764,1120.0,612.5,617,0.912053394317627,0.5245005786996392,2.9149265061418315
597,597,25578,1015.0,2030.0,618,0.8074697494506836,0.41607562912091933,2.559513862570407
598,598,21502,2835.0,1697.5,619,,,
599,599,3146,1155.0,245.0,620,0.40188260078430177,0.598781749330941,2.2413043168385354
600,600,5016,3080.0,385.0,621,0.37055196762084963,0.5724901275173742,2.1551794383332976
601,601,21368,490.0,1697.5,622,,,
602,602,23506,3255.0,1855.0,623,0.4376832962036133,0.21211523681175848,1.7426378290381521
603,603,6662,1085.0,525.0,624,0.7090955734252931,0.6164680669887501,2.7626984178738128
604,604,4694,1295.0,367.5,625,0.7946167469024659,0.8810781200473969,3.3758142964688655
605,605,25137,997.5,1995.0,626,0.8479023933410645,0.5973721679073631,2.951787852132421
606,606,22763,1802.5,1802.5,627,,,
607,607,7098,1015.0,560.0,628,2.3765985488891603,0.9281353368878927,6.5105389805975715
608,608,8515,2712.5,665.0,629,0.33777928352355957,0.5470846721406555,2.0696578242466073
609,609,25798,1015.0,2047.5,630,0.5044753074645997,0.489428770293597,2.2408088071340804
610,610,23435,2012.5,1855.0,631,0.6616894245147705,0.0,1.6616894245147704
611,611,7759,1032.5,612.5,632,0.6931063175201416,0.6399852405156476,2.7766693713568316
612,612,5235,3062.5,402.5,633,0.3725906372070313,0.8708988440362214,2.567978236485575
613,613,23822,1085.0,1890.0,634,0.39051518440246585,0.676092983972625,2.3306327446843738
614,614,22774,1995.0,1802.5,635,0.9815032958984375,0.9932169719242626,3.94956599930863
615,615,6005,1137.5,472.5,636,0.5048031806945801,0.0534381144875572,1.5852170253457771
616,616,8939,2432.5,700.0,637,0.3284665107727051,0.4215678657566417,1.8885053024483271
617,617,17883,1102.5,1417.5,638,0.33703246116638186,0.0,1.3370324611663817
618,618,16595,1662.5,1312.5,639,,,
619,619,5133,1277.5,402.5,640,0.4314550876617432,0.7515079274964277,2.507204933894637
620,620,8435,1312.5,665.0,641,0.45196490287780766,0.5580324018529846,2.2622083650369462
621,621,23827,1172.5,1890.0,642,0.2761908769607544,0.28204917850872974,1.6361394654278707
622,622,26076,2030.0,2065.0,643,0.28473811149597167,0.0534381144875572,1.3533920937846213
623,623,4247,1172.5,332.5,644,0.404423999786377,0.4647552987187514,2.057137495334878
624,624,13931,1242.5,1102.5,645,0.4589688301086426,0.0534381144875572,1.5369333734857653
625,625,16341,1067.5,1295.0,646,0.35687339305877686,0.0,1.3568733930587769
626,626,21918,2415.0,1732.5,647,0.3718868732452393,0.0534381144875572,1.445197921041695
627,627,1384,1120.0,105.0,648,0.3134426355361939,0.30989857741838345,1.7204766398095126
628,628,4046,1505.0,315.0,649,0.4401244163513184,0.5460428121159623,2.226494002452651
629,629,23828,1190.0,1890.0,650,0.32212913036346436,0.4188503549076004,1.8759033858498784
630,630,22997,2047.5,1820.0,651,,,
631,631,3144,1120.0,245.0,652,0.4468560218811035,0.8440655997886647,2.6680974177980183
632,632,8434,1295.0,665.0,653,0.4564255237579346,0.4293995520913233,2.081813991313963
633,633,25359,1032.5,2012.5,654,0.45441436767578125,0.4608208391791158,2.124638817102298
634,634,25857,2047.5,2047.5,655,0.4093690395355225,0.0913530601050108,1.5381192141143525
635,635,3584,1120.0,280.0,656,0.41092915534973146,0.6554514171224702,2.3357246696831226
636,636,9514,945.0,752.5,657,0.3680662393569947,0.6042739859666634,2.1947530788796694
637,637,23388,1190.0,1855.0,658,0.3469300985336304,0.2740591803150324,1.716068657279403
638,638,21503,2852.5,1697.5,659,,,
639,639,1603,1102.5,122.5,660,0.4100533485412598,0.4268403531012977,2.011921017724278
640,640,9159,2432.5,717.5,661,,,
641,641,21397,997.5,1697.5,662,0.43949151039123535,0.21211523681175848,1.7448295930063882
642,642,25667,2572.5,2030.0,663,0.5198893070220948,0.30989857741838345,1.9909008411016547
643,643,7094,945.0,560.0,664,0.5157263278961182,0.4215678657566417,2.1547078410184364
644,644,4024,1120.0,315.0,665,0.5297112464904785,0.452580993314795,2.2220294819119526
645,645,24703,1102.5,1960.0,666,,,
646,646,24765,2187.5,1960.0,667,0.4702184200286865,0.0534381144875572,1.5487841202798949
647,647,7546,1155.0,595.0,668,0.7683419227600098,0.6082479937756979,2.8439323495882456
648,648,7544,1120.0,595.0,669,0.9844394683837892,0.6651206897745467,3.30433121641105
649,649,23823,1102.5,1890.0,670,0.7021677970886231,0.0,1.702167797088623
650,650,24100,2100.0,1907.5,671,0.41015100479125977,0.0534381144875572,1.4855068156300388
651,651,3338,665.0,262.5,672,0.3734092712402344,0.12076217670674765,1.539265164344433
652,652,8956,2730.0,700.0,673,0.41148967742919923,0.7868118935095826,2.5220665431964973
653,653,23600,1050.0,1872.5,674,0.38970346450805665,0.7614634160710815,2.4479118119181784
654,654,23882,2135.0,1890.0,675,0.33810248374938967,0.0,1.3381024837493896
655,655,4026,1155.0,315.0,676,0.7852615833282471,0.6242054121549199,2.8996315257540006
656,656,6223,1102.5,490.0,677,0.5270711421966553,0.4910263002386388,2.2769032353506713
657,657,25360,1050.0,2012.5,678,0.3268737554550171,0.23614423469757884,1.6402073429772446
658,658,23661,2117.5,1872.5,679,0.4333108425140381,0.0,1.4333108425140382
659,659,7978,1015.0,630.0,680,0.6413960456848145,0.6663859277167558,2.7351992723391043
660,660,8415,962.5,665.0,681,0.3862898111343384,0.8289505904482003,2.5354555686064724
661,661,24261,1067.5,1925.0,682,0.4234534740447998,0.7543376479038874,2.4972180195563713
662,662,23881,2117.5,1890.0,683,0.41171221733093266,0.37340223861374056,1.9388487195606703
663,663,7536,980.0,595.0,684,0.4984472751617432,0.7699564934437344,2.652186484755598
664,664,7545,1137.5,595.0,685,0.8683660507202149,0.7096474095281494,3.1942471786641544
665,665,23819,1032.5,1890.0,686,0.7477776050567627,0.8118747990513745,3.1667541969487143
666,666,25447,2572.5,2012.5,687,0.38514969348907474,0.14479117459256802,1.5857071445958937
667,667,4464,1120.0,350.0,688,0.37529485225677495,0.6464887605894626,2.2644075167373257
668,668,8940,2450.0,700.0,689,0.3656188488006592,0.0534381144875572,1.4385949451892346
669,669,25579,1032.5,2030.0,690,0.5614558219909668,0.5181934132063085,2.370591943959328
670,670,16156,1680.0,1277.5,691,0.3132551431655884,0.19822928908012524,1.573580776576121
