time,motor_spikes,food_signal,spike_signal,agent_pos_x,agent_pos_y,agent_dir,food_got,spike_hit,is_contacting_wall,food_signal_grad,reward,episode,moving_speed,turning_speed
0.7603838479844853,[0. 0. 0.],0.15374301,0.0,400.0,300.0,0.0,0.0,0.0,0.0,0.15374301,-0.346256982941192,0,0.0,0
0.8735291670018341,[0. 0. 0.],0.15374301,0.0,400.0,300.0,0.0,0.0,0.0,0.0,0.0,-0.346256982941192,0,0.0,0
0.975379832991166,[14.  6. 13.],0.13933834,0.0,408.0,300.0,0.0,0.0,0.0,0.0,-0.014404678,-0.36066166103157205,0,1.0,0
1.0771739129850175,[23.  0. 16.],0.12778896,0.0,416.0,300.0,0.0,0.0,0.0,0.0,-0.01154938,-0.3722110403120668,0,1.0,0
1.1789442349981982,[10.  5. 12.],0.12778896,0.0,416.0,300.0,0.5,0.0,0.0,0.0,0.0,-0.3722110403120668,0,0,1.0
1.280531884985976,[5. 2. 4.],0.121094026,0.0,423.02066,303.83542,0.5,0.0,0.0,0.0,-0.0066949306,-0.3789059707487733,0,1.0,0
1.3824058469908778,[8. 2. 2.],0.115687355,0.0,430.04132,307.6708,0.5,0.0,0.0,0.0,-0.0054066735,-0.3843126444411929,0,1.0,0
1.485865748982178,[4. 2. 3.],0.111379474,0.0,437.06198,311.50623,0.5,0.0,0.0,0.0,-0.00430788,-0.3886205243116521,0,1.0,0
1.5878711830009706,[3. 2. 3.],0.10878423,0.0,442.32748,314.38275,0.5,0.0,0.0,0.0,-0.0025952454,-0.39121576961582094,0,0.75,0
1.6895671439997386,[9. 2. 3.],0.10609091,0.0,449.34814,318.21817,0.5,0.0,0.0,0.0,-0.0026933206,-0.39390909032808435,0,1.0,0
1.7916176409926265,[10.  3.  2.],0.10421584,0.0,456.3688,322.0536,0.5,0.0,0.0,0.0,-0.0018750702,-0.39578416045140274,0,1.0,0
1.8938582759874407,[7. 2. 2.],0.10312871,0.0,463.38947,325.88898,0.5,0.0,0.0,0.0,-0.0010871338,-0.39687129418299577,0,1.0,0
1.997669631993631,[4. 1. 2.],0.102832526,0.0,470.41013,329.7244,0.5,0.0,0.0,0.0,-0.00029617822,-0.39716747238715355,0,1.0,0
2.099605288996827,[2. 2. 8.],0.102832526,0.0,470.41013,329.7244,1.0,0.0,0.0,0.0,0.0,-0.39716747238715355,0,0,1.0
2.2014285280019976,[4. 2. 3.],0.10542477,0.0,474.73254,336.45615,1.0,0.0,0.0,0.0,0.0025922395,-0.39457523285836804,0,1.0,0
2.305014512006892,[4. 2. 2.],0.10870307,0.0,479.05496,343.18793,1.0,0.0,0.0,0.0,0.003278299,-0.39129693391355147,0,1.0,0
2.406780813995283,[6. 3. 3.],0.1128052,0.0,483.37738,349.91968,1.0,0.0,0.0,0.0,0.0041021397,-0.3871947943521533,0,1.0,0
2.5084793269925285,[10.  2.  2.],0.117911436,0.0,487.6998,356.65146,1.0,0.0,0.0,0.0,0.005106232,-0.3820885620953435,0,1.0,0
2.6103830929787364,[8. 2. 3.],0.12426011,0.0,492.02222,363.3832,1.0,0.0,0.0,0.0,0.0063486737,-0.37573988828647875,0,1.0,0
2.7127958929922897,[3. 2. 1.],0.13002427,0.0,495.26404,368.43204,1.0,0.0,0.0,0.0,0.005764153,-0.3699757355728933,0,0.75,0
2.816634279995924,[3. 2. 4.],0.13002427,0.0,495.26404,368.43204,1.5,0.0,0.0,0.0,0.0,-0.3699757355728933,0,0,1.0
2.918490454001585,[4. 2. 1.],0.13794272,0.0,495.82993,376.41202,1.5,0.0,0.0,0.0,0.007918456,-0.36205728006620547,0,1.0,0
3.0205716879863758,[5. 2. 2.],0.14635885,0.0,496.3958,384.39197,1.5,0.0,0.0,0.0,0.0084161265,-0.3536411538879946,0,1.0,0
3.123312151990831,[7. 1. 1.],0.15513377,0.0,496.96173,392.37192,1.5,0.0,0.0,0.0,0.008774923,-0.3448662306270862,0,1.0,0
3.2253647839825135,[10.  2.  0.],0.1640367,0.0,497.52762,400.3519,1.5,0.0,0.0,0.0,0.008902934,-0.33596329618727233,0,1.0,0
3.327285904000746,[5. 2. 1.],0.17272869,0.0,498.0935,408.33185,1.5,0.0,0.0,0.0,0.008691984,-0.32727131184347735,0,1.0,0
3.42981368600158,[3. 2. 4.],0.17272869,0.0,498.0935,408.33185,2.0,0.0,0.0,0.0,0.0,-0.32727131184347735,0,0,1.0
3.531984650006052,[4. 2. 2.],0.17290513,0.0,494.76434,415.60623,2.0,0.0,0.0,0.0,0.00017644552,-0.32709486632644696,0,1.0,0
3.634595804993296,[3. 1. 3.],0.17210269,0.0,492.26746,421.062,2.0,0.0,0.0,0.0,-0.00080244546,-0.3278973117885157,0,0.75,0
3.737177526985761,[4. 2. 4.],0.16999933,0.0,488.9383,428.3364,2.0,0.0,0.0,0.0,-0.0021033643,-0.33000067609486117,0,1.0,0
