time,amplitude,duty_time_ms,stim_electrodes,tag
6.548186138999881,400,100,[20978],sensory
6.619332572998246,400,100,[7836],sensory
6.623324724001577,400,100,[9924],sensory
6.734368695993908,400,100,[20978],sensory
6.819340896006906,400,100,[7836],sensory
6.834783718019025,400,100,[9924],sensory
6.861117262014886,400,100,[1428],sensory
6.918636018002871,400,100,[20978],sensory
7.019194958003936,400,100,[7836],sensory
7.054814155999338,400,100,[9924],sensory
7.104579865001142,400,100,[20978],sensory
7.168996580003295,400,100,[1428],sensory
7.219364061020315,400,100,[7836],sensory
7.2877960320038255,400,100,[9924],sensory
7.294152137998026,400,100,[20978],sensory
7.396451334003359,400,100,[1428],sensory
7.424972462002188,400,100,[7836],sensory
7.488437633001013,400,100,[20978],sensory
7.524262354010716,400,100,[9924],sensory
7.622360815992579,400,100,[7836],sensory
7.686329306015978,400,100,[20978],sensory
7.758098062011413,400,100,[9924],sensory
7.825937540008454,400,100,[7836],sensory
7.88766817501164,400,100,[20978],sensory
7.987704538012622,400,100,[9924],sensory
8.025258369016228,400,100,[7836],sensory
8.093943231011508,400,100,[20978],sensory
8.191322149999905,400,100,[1428],sensory
8.204710485995747,400,100,[9924],sensory
8.22473186199204,400,100,[7836],sensory
8.298846846009837,400,100,[20978],sensory
8.325249189016176,400,100,[25833],sensory
8.415615752019221,400,100,[9924],sensory
8.424977560993284,400,100,[7836],sensory
8.498843819019385,400,100,[1428],sensory
8.500286419002805,400,100,[20978],sensory
8.619128933991306,400,100,[9924],sensory
8.62639524799306,400,100,[7836],sensory
8.704118523019133,400,100,[20978],sensory
8.798223748017335,400,100,[1428],sensory
8.818468886020128,400,100,[9924],sensory
8.825373875006335,400,100,[7836],sensory
8.900169472995913,400,100,[20978],sensory
9.023172673012596,400,100,[9924],sensory
9.026185891998466,400,100,[7836],sensory
9.089204610005254,400,100,[20978],sensory
9.226937857019948,400,100,[7836],sensory
9.228131986019434,400,100,[9924],sensory
9.272213243006263,400,100,[20978],sensory
9.421190594992368,400,100,[1428],sensory
9.425970234995475,400,100,[7836],sensory
9.438121656014118,400,100,[9924],sensory
9.454481032997137,400,100,[20978],sensory
9.626815877010813,400,100,[7836],sensory
9.628033498011064,400,100,[20978],sensory
9.647306964994641,400,100,[9924],sensory
9.80338939500507,400,100,[20978],sensory
9.830482082994422,400,100,[7836],sensory
9.862993082002504,400,100,[9924],sensory
9.970639676001156,400,100,[1428],sensory
9.972694997995859,400,100,[20978],sensory
10.036627366993343,400,100,[7836],sensory
10.090630829014117,400,100,[9924],sensory
10.143638511013705,400,100,[20978],sensory
10.239693942014128,400,100,[7836],sensory
10.28916460799519,400,100,[1428],sensory
10.315282310999464,400,100,[20978],sensory
10.327565712999785,400,100,[9924],sensory
10.44474297700799,400,100,[7836],sensory
10.49043242301559,400,100,[20978],sensory
10.549940308002988,400,100,[1428],sensory
10.575049887003843,400,100,[9924],sensory
10.643203579995316,400,100,[7836],sensory
10.67413592201774,400,100,[20978],sensory
10.81813248601975,400,100,[9924],sensory
10.84272071099258,400,100,[7836],sensory
10.857117548002861,400,100,[20978],sensory
11.044682992011076,400,100,"[20978, 7836]",sensory
11.057942194020143,400,100,[9924],sensory
11.174158701003762,400,100,[1428],sensory
11.233647084009135,400,100,[20978],sensory
11.244038069999078,400,100,[7836],sensory
11.285123537003528,400,100,[9924],sensory
11.428227127995342,400,100,[20978],sensory
11.44758791901404,400,100,[7836],sensory
11.502233086997876,400,100,[9924],sensory
11.623696663009468,400,100,[20978],sensory
11.647803027008194,400,100,[7836],sensory
11.67420549900271,400,100,[1428],sensory
11.710500848013908,400,100,[9924],sensory
11.81904760200996,400,100,[20978],sensory
11.851406778005185,400,100,[7836],sensory
11.912698694010032,400,100,[9924],sensory
12.013380012998823,400,100,[20978],sensory
12.049806533002993,400,100,[1428],sensory
12.051014919008594,400,100,[7836],sensory
12.108313837001333,400,100,[9924],sensory
12.203503172000637,400,100,[20978],sensory
12.251845816994319,400,100,[7836],sensory
12.28596256201854,400,100,[1428],sensory
12.305808438017266,400,100,[9924],sensory
12.38839512001141,400,100,[20978],sensory
12.452405610994902,400,100,[7836],sensory
12.501612854015548,400,100,[9924],sensory
12.570484861993464,400,100,[20978],sensory
12.653046602994436,400,100,[7836],sensory
12.704072904016357,400,100,[9924],sensory
12.747725777997402,400,100,[20978],sensory
12.853359703003662,400,100,[7836],sensory
12.908718599996064,400,100,[9924],sensory
12.921113521995721,400,100,[20978],sensory
13.053961119992891,400,100,[7836],sensory
13.093085680011427,400,100,[20978],sensory
13.115497416991275,400,100,[9924],sensory
13.21569096200983,400,100,[1428],sensory
13.25328189501306,400,100,[7836],sensory
13.265017511002952,400,100,[20978],sensory
13.33338721099426,400,100,[9924],sensory
13.433810309012188,400,100,[20978],sensory
13.45718044199748,400,100,[7836],sensory
13.55751267701271,400,100,[9924],sensory
13.60292448400287,400,100,[20978],sensory
13.625560704997042,400,100,[1428],sensory
13.657389761006925,400,100,[7836],sensory
13.772502839012304,400,100,[20978],sensory
13.797481170011451,400,100,[9924],sensory
13.860983490012586,400,100,[7836],sensory
13.873765297001228,400,100,[1428],sensory
13.945026025001425,400,100,[20978],sensory
14.036468400008744,400,100,[9924],sensory
14.060361498006387,400,100,[7836],sensory
14.081044213991845,400,100,[1428],sensory
14.123271568998462,400,100,[20978],sensory
14.24815510699409,400,100,[25833],sensory
14.260336427018046,400,100,[7836],sensory
14.27757128700614,400,100,[9924],sensory
14.302341928007081,400,100,[20978],sensory
14.462570544012124,400,100,[7836],sensory
14.484260590019403,400,100,[20978],sensory
14.517726360994857,400,100,[9924],sensory
14.662768067995785,400,100,[7836],sensory
14.668836219003424,400,100,[20978],sensory
14.748968883999623,400,100,[9924],sensory
14.785457359015709,400,100,[1428],sensory
14.858731726009864,400,100,[20978],sensory
14.861918164999224,400,100,[7836],sensory
14.970626485010143,400,100,[9924],sensory
15.052683865011204,400,100,[20978],sensory
15.062030177010456,400,100,[7836],sensory
15.185896289010998,400,100,[9924],sensory
15.242847624991555,400,100,[20978],sensory
15.262097460014047,400,100,[7836],sensory
15.269868891016813,400,100,[1428],sensory
15.389183284016326,400,100,[9924],sensory
15.433716022002045,400,100,[20978],sensory
15.462256191007327,400,100,[7836],sensory
15.534101833996829,400,100,[1428],sensory
15.589318472018931,400,100,[9924],sensory
15.62060557299992,400,100,[20978],sensory
15.662826807994861,400,100,[7836],sensory
15.750332702999003,400,100,[1428],sensory
15.787988650001353,400,100,[9924],sensory
15.803714212001069,400,100,[20978],sensory
15.862178325012792,400,100,[7836],sensory
15.981041006016312,400,100,[1428],sensory
15.982257265015505,400,100,[9924],sensory
15.983554736012593,400,100,[20978],sensory
16.06291389701073,400,100,[7836],sensory
16.16218853800092,400,100,[20978],sensory
16.17891104600858,400,100,[9924],sensory
16.22872319299495,400,100,[1428],sensory
16.26299698400544,400,100,[7836],sensory
16.3375716409937,400,100,[20978],sensory
16.369567787012784,400,100,[9924],sensory
16.44696904401644,400,100,[1428],sensory
16.465962598012993,400,100,[7836],sensory
16.50689065500046,400,100,[20978],sensory
16.55723935001879,400,100,[9924],sensory
16.666020082018804,400,100,[1428],sensory
16.667117535020225,400,100,[7836],sensory
16.673753612005385,400,100,[20978],sensory
16.742316913005197,400,100,[9924],sensory
16.836608379991958,400,100,[20978],sensory
16.869513879006263,400,100,[7836],sensory
16.933414211991476,400,100,[9924],sensory
16.996867336012656,400,100,[20978],sensory
17.069420684012584,400,100,[7836],sensory
17.12197363600717,400,100,[9924],sensory
17.153335973998765,400,100,[20978],sensory
17.245898302004207,400,100,[1428],sensory
17.268945276009617,400,100,[7836],sensory
17.310603184014326,400,100,[20978],sensory
17.316344665014185,400,100,[9924],sensory
17.46696125701419,400,100,[20978],sensory
17.469252100010635,400,100,[7836],sensory
17.52202643500641,400,100,[9924],sensory
17.622150120005244,400,100,[20978],sensory
17.643277438008226,400,100,[1428],sensory
17.670031601010123,400,100,[7836],sensory
17.7394945800188,400,100,[9924],sensory
17.778177647007396,400,100,[20978],sensory
17.868865094991634,400,100,[7836],sensory
17.924421909992816,400,100,[1428],sensory
17.935878607997438,400,100,[20978],sensory
17.96014492001268,400,100,[9924],sensory
18.06879363601911,400,100,[7836],sensory
18.0962879290164,400,100,[20978],sensory
18.187342079996597,400,100,[1428],sensory
18.190128890011692,400,100,[9924],sensory
18.258043361012824,400,100,[20978],sensory
18.271078660007333,400,100,[7836],sensory
18.420832631993107,400,100,[20978],sensory
18.42800929301302,400,100,[9924],sensory
18.450854524009628,400,100,[1428],sensory
18.469958239991684,400,100,[7836],sensory
18.5905726350029,400,100,[20978],sensory
18.656719393009553,400,100,[1428],sensory
18.671999192010844,400,100,[7836],sensory
18.674813991994597,400,100,[9924],sensory
18.765045452018967,400,100,[20978],sensory
18.87170327300555,400,100,[7836],sensory
18.912165646004723,400,100,[9924],sensory
18.94386323701474,400,100,[20978],sensory
19.07161631900817,400,100,[7836],sensory
19.12245719501516,400,100,[20978],sensory
19.147429283999372,400,100,[9924],sensory
19.270300267002312,400,100,[1428],sensory
19.27094191699871,400,100,[7836],sensory
19.305502703995444,400,100,[20978],sensory
19.372560576011892,400,100,[9924],sensory
19.474860902992077,400,100,[7836],sensory
19.486078284011455,400,100,[20978],sensory
19.57439218700165,400,100,[25833],sensory
19.57763523000176,400,100,[1428],sensory
19.583579505997477,400,100,[9924],sensory
19.66587830899516,400,100,[20978],sensory
19.67576108800131,400,100,[7836],sensory
19.783790245011915,400,100,[9924],sensory
19.844670421007322,400,100,[20978],sensory
19.8769242670096,400,100,[7836],sensory
19.884922704019118,400,100,[1428],sensory
19.981504421011778,400,100,[9924],sensory
20.02043634201982,400,100,[20978],sensory
20.077379155001836,400,100,[7836],sensory
20.161770050995983,400,100,[1428],sensory
20.17259715401451,400,100,[9924],sensory
20.19045260400162,400,100,[20978],sensory
20.280457039014436,400,100,[7836],sensory
20.360212161001982,400,100,[9924],sensory
20.361815878015477,400,100,[20978],sensory
20.437806641013594,400,100,[1428],sensory
20.48010559999966,400,100,[7836],sensory
20.526706859993283,400,100,[20978],sensory
20.542372550000437,400,100,[9924],sensory
20.6519148160005,400,100,[1428],sensory
20.680398982018232,400,100,[7836],sensory
20.691797870997107,400,100,[20978],sensory
20.728496227005962,400,100,[9924],sensory
20.856319443002576,400,100,[20978],sensory
20.881610965996515,400,100,[7836],sensory
20.9136460860027,400,100,[9924],sensory
21.018305116012925,400,100,[20978],sensory
21.08202654699562,400,100,[7836],sensory
21.09727094799746,400,100,[9924],sensory
21.175076329993317,400,100,[20978],sensory
21.28233978000935,400,100,[7836],sensory
21.285682535992237,400,100,[9924],sensory
21.330278219014872,400,100,[20978],sensory
21.474546918005217,400,100,[9924],sensory
21.479501327004982,400,100,[20978],sensory
21.481558433995815,400,100,[7836],sensory
21.52921709601651,400,100,[1428],sensory
21.630870837019756,400,100,[20978],sensory
21.6678267600073,400,100,[9924],sensory
21.684162301011384,400,100,[7836],sensory
21.779138381010853,400,100,[20978],sensory
21.872075816005236,400,100,[9924],sensory
21.88300748600159,400,100,[7836],sensory
21.914854684000602,400,100,[1428],sensory
21.9286802370043,400,100,[20978],sensory
22.07910552699468,400,100,[20978],sensory
22.08265140900039,400,100,[9924],sensory
22.08518930300488,400,100,[7836],sensory
22.22668846300803,400,100,[20978],sensory
22.234492807998322,400,100,[1428],sensory
22.28518646399607,400,100,[7836],sensory
22.294642184016993,400,100,[9924],sensory
22.379791654006112,400,100,[20978],sensory
22.46049831600976,400,100,[1428],sensory
22.4842653980013,400,100,[7836],sensory
22.51354114001151,400,100,[9924],sensory
22.534640533995116,400,100,[20978],sensory
22.68464096399839,400,100,[7836],sensory
22.694440070015844,400,100,[20978],sensory
22.73104380100267,400,100,[9924],sensory
22.851381468004547,400,100,[20978],sensory
22.884572764014592,400,100,[7836],sensory
22.938257222995162,400,100,[9924],sensory
23.015213945007417,400,100,[20978],sensory
23.082536008005263,400,100,[1428],sensory
23.08545585599495,400,100,[7836],sensory
23.1375700100034,400,100,[9924],sensory
23.175542857992696,400,100,[20978],sensory
23.292319094995037,400,100,[7836],sensory
23.331446440017316,400,100,[9924],sensory
23.337319889018545,400,100,[20978],sensory
23.42569617900881,400,100,[1428],sensory
23.490732423000736,400,100,[7836],sensory
23.497736638004426,400,100,[20978],sensory
23.518134487996576,400,100,[9924],sensory
23.659059035009705,400,100,[20978],sensory
23.69257065700367,400,100,[7836],sensory
23.699349178001285,400,100,[9924],sensory
23.740724561008392,400,100,[1428],sensory
23.815197557996726,400,100,[20978],sensory
23.87872444401728,400,100,[9924],sensory
23.890876990015386,400,100,[7836],sensory
23.95058170100674,400,100,[1428],sensory
23.970458830008283,400,100,[20978],sensory
24.05980538399308,400,100,[9924],sensory
24.091353716998128,400,100,[7836],sensory
24.121203459013486,400,100,[20978],sensory
24.23918916200637,400,100,[9924],sensory
24.269832042016787,400,100,[20978],sensory
24.29185976801091,400,100,[7836],sensory
24.416527901019435,400,100,[20978],sensory
24.421843331016134,400,100,[9924],sensory
24.491715022013523,400,100,[7836],sensory
24.558544710016577,400,100,[20978],sensory
24.607606216013664,400,100,[9924],sensory
24.693041718011955,400,100,[7836],sensory
24.69905387700419,400,100,[20978],sensory
24.794736976007698,400,100,[9924],sensory
24.842524962994503,400,100,"[20978, 1428]",sensory
24.891586022014963,400,100,[7836],sensory
24.982598998991307,400,100,[20978],sensory
24.991882703994634,400,100,[9924],sensory
25.091511712991633,400,100,[7836],sensory
25.121193425002275,400,100,[20978],sensory
25.196760841994546,400,100,[9924],sensory
25.258812929008855,400,100,[1428],sensory
25.262814476009225,400,100,[20978],sensory
25.291698940010974,400,100,[7836],sensory
25.403763259004336,400,100,[20978],sensory
25.410569268016843,400,100,[9924],sensory
25.477133242995478,400,100,[1428],sensory
25.49113877900527,400,100,[7836],sensory
25.547695267014205,400,100,[20978],sensory
25.626022194017423,400,100,[9924],sensory
25.692763733997708,400,100,[7836],sensory
25.69692132799537,400,100,[20978],sensory
25.838952729012817,400,100,[9924],sensory
25.84604747299454,400,100,[20978],sensory
25.878094685001997,400,100,[1428],sensory
25.89153267000802,400,100,[7836],sensory
26.0024852490169,400,100,[20978],sensory
26.049894274998223,400,100,[9924],sensory
26.09211860000505,400,100,[7836],sensory
26.15421131401672,400,100,[20978],sensory
26.25758454800234,400,100,[9924],sensory
26.29438702299376,400,100,[7836],sensory
26.310112892009784,400,100,[20978],sensory
26.398039054009132,400,100,[1428],sensory
26.451697693992173,400,100,[9924],sensory
26.464770974998828,400,100,[20978],sensory
26.494678109011147,400,100,[7836],sensory
26.618171497015283,400,100,[20978],sensory
26.642661830992438,400,100,[9924],sensory
26.661618807993364,400,100,[1428],sensory
26.694701766013168,400,100,[7836],sensory
26.771728604013333,400,100,[20978],sensory
26.83477818299434,400,100,[9924],sensory
26.896980805002386,400,100,[7836],sensory
26.920842335006455,400,100,[20978],sensory
27.035147570015397,400,100,[9924],sensory
27.06980385701172,400,100,[20978],sensory
27.094825539010344,400,100,[7836],sensory
27.21745434301556,400,100,[20978],sensory
27.22358296700986,400,100,[1428],sensory
27.236048176011536,400,100,[9924],sensory
27.295109532016795,400,100,[7836],sensory
27.36560359201394,400,100,[20978],sensory
27.451432233996456,400,100,[9924],sensory
27.494821541011333,400,100,[7836],sensory
27.511707260011462,400,100,[20978],sensory
27.63791770901298,400,100,[1428],sensory
27.659712288994342,400,100,[20978],sensory
27.68033051499515,400,100,[9924],sensory
27.695429857994895,400,100,[7836],sensory
27.808581263001543,400,100,[20978],sensory
27.882182900997577,400,100,[1428],sensory
27.89643091801554,400,100,[7836],sensory
27.915797358000418,400,100,[9924],sensory
27.961904121999396,400,100,[20978],sensory
28.096372478001285,400,100,[7836],sensory
28.11701824501506,400,100,[20978],sensory
28.12732324699755,400,100,[1428],sensory
28.162857574992813,400,100,[9924],sensory
28.274709929013625,400,100,[20978],sensory
28.29470803399454,400,100,[7836],sensory
28.364474366011564,400,100,"[25833, 1428]",sensory
28.414680212008534,400,100,[9924],sensory
28.43464949799818,400,100,[20978],sensory
28.494778127002064,400,100,[7836],sensory
28.59916235000128,400,100,[20978],sensory
28.659445768018486,400,100,[9924],sensory
28.6969212910044,400,100,[7836],sensory
28.764975889003836,400,100,[20978],sensory
28.882051872002194,400,100,[1428],sensory
28.887490749999415,400,100,[9924],sensory
28.895889723993605,400,100,[7836],sensory
28.93079131701961,400,100,[20978],sensory
29.09488695199252,400,100,[20978],sensory
29.09758167201653,400,100,[7836],sensory
29.10974318801891,400,100,[9924],sensory
29.158892414008733,400,100,[1428],sensory
29.25632068500272,400,100,[20978],sensory
29.296793151006568,400,100,[7836],sensory
29.339969540014863,400,100,[9924],sensory
29.394777514011366,400,100,[1428],sensory
29.414052577019902,400,100,[20978],sensory
29.497376603016164,400,100,[7836],sensory
29.546386842004722,400,100,[9924],sensory
29.570612907002214,400,100,[20978],sensory
29.600825839006575,400,100,[1428],sensory
29.69801235399791,400,100,[7836],sensory
29.724693438009126,400,100,[20978],sensory
29.767778164008632,400,100,[9924],sensory
29.877699302014662,400,100,[20978],sensory
29.897441359993536,400,100,[7836],sensory
29.99030206099269,400,100,[9924],sensory
30.030680460011354,400,100,[20978],sensory
30.097683422005503,400,100,[7836],sensory
30.16279958601808,400,100,[1428],sensory
30.18218781100586,400,100,[20978],sensory
30.227379078016384,400,100,[9924],sensory
30.297426581993932,400,100,[7836],sensory
30.330386501998873,400,100,[20978],sensory
30.477961141004926,400,100,[9924],sensory
30.480949890014017,400,100,[20978],sensory
30.49732660400332,400,100,[7836],sensory
30.514865599019686,400,100,[1428],sensory
30.636996951012406,400,100,[20978],sensory
30.698204932996305,400,100,[7836],sensory
30.746047882013954,400,100,[9924],sensory
30.786733032000484,400,100,[20978],sensory
30.811284952011192,400,100,[1428],sensory
30.898747649014695,400,100,[7836],sensory
30.940754678013036,400,100,[20978],sensory
31.030532911012415,400,100,[9924],sensory
31.08667760901153,400,100,[1428],sensory
31.09636822101311,400,100,[20978],sensory
31.09892267899704,400,100,[7836],sensory
31.255280358018354,400,100,[20978],sensory
31.298107570008142,400,100,[7836],sensory
31.344421564019285,400,100,[9924],sensory
31.36065992899239,400,100,[1428],sensory
31.416575823997846,400,100,[20978],sensory
31.50037767700269,400,100,[7836],sensory
31.58454809599789,400,100,[20978],sensory
31.58601091001765,400,100,[1428],sensory
31.673416553996503,400,100,[9924],sensory
31.69983126601437,400,100,[7836],sensory
31.751841846999014,400,100,[20978],sensory
31.78781746100867,400,100,[1428],sensory
31.899297402007505,400,100,[7836],sensory
31.923297763016308,400,100,[20978],sensory
32.003285896993475,400,100,[1428],sensory
32.00723426701734,400,100,[9924],sensory
32.10012273900793,400,100,[7836],sensory
32.102864487009356,400,100,[20978],sensory
32.202253513009055,400,100,[1428],sensory
32.28384409099817,400,100,[20978],sensory
32.30008218699368,400,100,[7836],sensory
32.33740737600601,400,100,[9924],sensory
32.403679080016445,400,100,[1428],sensory
32.463577741000336,400,100,[20978],sensory
32.49897787999362,400,100,[7836],sensory
32.64773358000093,400,100,[9924],sensory
32.649298289004946,400,100,[20978],sensory
32.702500896994025,400,100,[7836],sensory
32.83868883701507,400,100,[20978],sensory
32.883471162000205,400,100,[1428],sensory
32.90147267800057,400,100,[7836],sensory
32.934730319015216,400,100,[9924],sensory
33.02474203199381,400,100,[20978],sensory
33.10170532099437,400,100,[7836],sensory
33.11630862602033,400,100,[1428],sensory
33.20372783500352,400,100,[20978],sensory
33.21237213999848,400,100,[9924],sensory
33.301447992009344,400,100,[7836],sensory
33.382822109997505,400,100,[20978],sensory
33.38828130601905,400,100,[1428],sensory
33.47924847199465,400,100,[9924],sensory
33.501913821004564,400,100,[7836],sensory
33.55771016300423,400,100,[20978],sensory
33.62651357499999,400,100,[1428],sensory
33.70361295400653,400,100,[7836],sensory
33.72955424099928,400,100,[20978],sensory
33.737648036010796,400,100,[9924],sensory
33.86417939700186,400,100,[1428],sensory
33.89973209099844,400,100,[20978],sensory
33.90269452301436,400,100,[7836],sensory
33.99247532701702,400,100,[9924],sensory
34.06636132701533,400,100,[20978],sensory
34.07677634101128,400,100,[1428],sensory
34.10334963101195,400,100,[7836],sensory
34.23013054599869,400,100,[20978],sensory
34.24411836001673,400,100,[9924],sensory
34.28616090901778,400,100,[1428],sensory
34.30294564701035,400,100,[7836],sensory
34.38853233601549,400,100,[20978],sensory
34.49561332099256,400,100,[9924],sensory
34.503487978014164,400,100,[7836],sensory
34.54656735100434,400,100,[20978],sensory
34.69845750799868,400,100,[20978],sensory
34.702521436003735,400,100,[7836],sensory
34.75657933900948,400,100,[9924],sensory
34.82412675299565,400,100,[1428],sensory
34.85008275602013,400,100,[20978],sensory
34.90325812000083,400,100,[7836],sensory
35.00179037000635,400,100,[20978],sensory
35.04675340701942,400,100,[9924],sensory
35.102543709013844,400,100,[7836],sensory
35.154249904997414,400,100,[20978],sensory
35.166668591991765,400,100,[1428],sensory
35.30272910001804,400,100,[7836],sensory
35.307049716007896,400,100,[20978],sensory
35.373353913018946,400,100,[9924],sensory
35.45639021001989,400,100,[1428],sensory
35.46215300599579,400,100,[20978],sensory
35.502838562999386,400,100,[7836],sensory
35.61794377499609,400,100,[20978],sensory
35.70404261001386,400,100,[7836],sensory
35.725434830994345,400,100,[1428],sensory
35.73891350501799,400,100,[9924],sensory
35.77554908100865,400,100,[20978],sensory
35.90374159999192,400,100,[7836],sensory
35.9368117779959,400,100,[20978],sensory
36.01181108801393,400,100,[1428],sensory
36.09671534600784,400,100,[20978],sensory
36.10297268701834,400,100,[7836],sensory
36.146608586015645,400,100,[9924],sensory
36.24653815000784,400,100,[1428],sensory
36.2619173550047,400,100,[20978],sensory
36.30292401701445,400,100,[7836],sensory
36.42881728199427,400,100,[20978],sensory
36.482140339008765,400,100,[1428],sensory
36.50284364601248,400,100,[7836],sensory
36.57048009999562,400,100,[9924],sensory
36.5973220540036,400,100,[20978],sensory
36.70383572301944,400,100,[7836],sensory
36.7691278209968,400,100,[20978],sensory
36.79788116799318,400,100,[25833],sensory
36.90361866701278,400,100,[7836],sensory
36.94684578399756,400,100,[20978],sensory
36.96048071599216,400,100,[9924],sensory
37.09406051100814,400,100,[1428],sensory
37.10320224700263,400,100,[7836],sensory
37.12739700300153,400,100,[20978],sensory
37.30471071699867,400,100,[7836],sensory
37.30729106499348,400,100,[20978],sensory
37.31735347601352,400,100,[9924],sensory
37.48788931799936,400,100,[20978],sensory
37.50346234199242,400,100,[7836],sensory
37.65511001300183,400,100,[9924],sensory
37.67187919499702,400,100,[20978],sensory
37.7034199500049,400,100,[7836],sensory
37.85907150799176,400,100,[20978],sensory
37.90342637599679,400,100,[7836],sensory
37.986346746998606,400,100,[9924],sensory
38.0026693920081,400,100,[1428],sensory
38.050018540001474,400,100,[20978],sensory
38.103561490017455,400,100,[7836],sensory
38.24047075101407,400,100,[20978],sensory
38.29366876400309,400,100,[9924],sensory
38.303774674015585,400,100,[7836],sensory
38.438866684999084,400,100,[20978],sensory
38.50458060600795,400,100,[7836],sensory
38.59133754501818,400,100,[9924],sensory
38.64571521501057,400,100,[20978],sensory
38.702823347004596,400,100,[7836],sensory
38.81276786501985,400,100,[1428],sensory
38.8551032700052,400,100,[20978],sensory
38.88028909501736,400,100,[9924],sensory
38.90303225201205,400,100,[7836],sensory
39.06708081701072,400,100,[20978],sensory
39.10306651701103,400,100,[7836],sensory
39.14827721301117,400,100,[9924],sensory
39.283822319994215,400,100,[20978],sensory
39.30653811400407,400,100,[7836],sensory
39.32579179800814,400,100,[1428],sensory
39.40802738399361,400,100,[9924],sensory
39.50365695799701,400,100,[20978],sensory
39.50510398301412,400,100,[7836],sensory
39.64755961301853,400,100,[25833],sensory
39.65376884699799,400,100,[9924],sensory
39.70709397201426,400,100,[7836],sensory
39.72673124499852,400,100,[20978],sensory
39.88579881199985,400,100,[9924],sensory
