time,motor_spikes,food_signal,spike_signal,agent_pos_x,agent_pos_y,agent_dir,food_got,spike_hit,is_contacting_wall,food_signal_grad,reward,episode,moving_speed,turning_speed
1.009817682002904,[0. 0.],0.02927976,0.0,400.70206,299.61646,-0.5,0.0,0.0,0.0,0.02927976,-0.47072024176018645,0,0.1,-1.0
1.2013551460113376,[0. 0.],0.029351905,0.0,401.1343,298.94327,-1.0,0.0,0.0,0.0,7.214725e-05,-0.47064809450864303,0,0.1,-1.0
1.3039831870119087,[11.  0.],0.029677201,0.0,401.65775,291.56183,-1.5,0.0,0.0,0.0,0.00032529558,-0.47032279891584966,0,0.9249999999999999,-1.0
1.4071030510240234,[10.  0.],0.029531877,0.0,398.32858,284.28745,-2.0,0.0,0.0,0.0,-0.00014532337,-0.47046812228449564,0,1.0,-1.0
1.5103400130174123,[2. 0.],0.029053876,0.0,393.00098,280.3076,-2.5,0.0,0.0,0.0,-0.00047800128,-0.4709461235757906,0,0.8312499999999999,-1.0
1.6130892830260564,[5. 1.],0.02841934,0.0,386.44537,278.80768,-2.9166667,0.0,0.0,0.0,-0.00063453603,-0.4715806596072785,0,0.840625,-0.8333333333333334
1.7154081760090776,[3. 5.],0.02792803,0.0,380.976,277.794,-2.9583333,0.0,0.0,0.0,-0.0004913109,-0.4720719704945405,0,0.6953125,-0.08333333333333337
1.8178041750215925,[2. 4.],0.027577251,0.0,376.7264,276.7281,-2.8958333,0.0,0.0,0.0,-0.0003507789,-0.4724227493887468,0,0.54765625,0.125
1.9200668430130463,[2. 6.],0.027336234,0.0,373.4501,274.8216,-2.6145833,0.0,0.0,0.0,-0.00024101697,-0.472663766363353,0,0.47382812500000004,0.5625
2.022571745008463,[2. 5.],0.027182942,0.0,371.10233,272.23215,-2.3072917,0.0,0.0,0.0,-0.00015329159,-0.47281705794841034,0,0.4369140625,0.6145833333333333
2.153253880009288,[0. 3.],0.027110841,0.0,369.92026,270.4391,-2.1536458,0.0,0.0,0.0,-7.210097e-05,-0.4728891589175689,0,0.26845703125,0.3072916666666665
2.256013851001626,[0. 4.],0.027077671,0.0,369.31564,269.09497,-1.9934896,0.0,0.0,0.0,-3.3170196e-05,-0.47292232911349397,0,0.184228515625,0.3203125
2.3593184410128742,[1. 5.],0.027069941,0.0,369.01163,267.3849,-1.7467448,0.0,0.0,0.0,-7.729427e-06,-0.4729300585403234,0,0.2171142578125,0.49348958333333326
2.4756677100085653,[1. 4.],0.02709011,0.0,369.0691,265.5173,-1.5400391,0.0,0.0,0.0,2.0168949e-05,-0.47290988959173275,0,0.23355712890625,0.41341145833333326
2.5784471680235583,[1. 4.],0.027137572,0.0,369.48636,263.62863,-1.3533529,0.0,0.0,0.0,4.7461774e-05,-0.4728624278169494,0,0.241778564453125,0.37337239583333326
2.6834811250155326,[2. 4.],0.02723386,0.0,370.47214,261.2583,-1.1766764,0.0,0.0,0.0,9.6287076e-05,-0.4727661407384666,0,0.3208892822265625,0.35335286458333326
2.791856648022076,[1. 3.],0.027334992,0.0,371.5316,259.2354,-1.0883383,0.0,0.0,0.0,0.00010113235,-0.4726650083875456,0,0.28544464111328127,0.17667643229166652
