,channel,electrode,x,y,orig_channel,mean_amp,spike_count,spike_amp_product
68,68,21405,1137.5,1697.5,68,,,
69,69,11141,2467.5,875.0,69,0.3994443416595459,0.6698509731304667,2.336863495762118
70,70,21183,1102.5,1680.0,70,,,
71,71,10922,2485.0,857.5,71,,,
72,72,2528,1890.0,192.5,72,0.47790155410766605,0.5096703764008618,2.231144195473139
73,73,12234,2345.0,962.5,73,0.347394061088562,0.11229126494935268,1.498694644593442
74,74,22954,1295.0,1820.0,74,0.7552100181579591,0.0,1.755210018157959
75,75,11364,2520.0,892.5,75,0.35486869812011723,0.20891657313384202,1.6379232235776822
76,76,24053,1277.5,1907.5,76,,,
77,77,12449,2257.5,980.0,77,0.5816911220550537,0.08494506273347696,1.7160479736430039
78,78,22727,1172.5,1802.5,78,0.40220251083374026,0.1698901254669539,1.6404228713293618
79,79,10705,2537.5,840.0,79,0.34072380065917973,0.08494506273347696,1.4546116680144394
80,80,22510,1225.0,1785.0,80,0.37112240791320805,0.0,1.371122407913208
81,81,12457,2397.5,980.0,81,0.36138761043548584,0.15352587723584157,1.5703958375856
82,82,22731,1242.5,1802.5,82,0.3985338687896729,0.0,1.398533868789673
83,83,11346,2205.0,892.5,83,0.3743353128433228,0.5882286325363587,2.1827586945635793
84,84,10469,2257.5,822.5,84,0.29386038780212403,0.11229126494935268,1.4391496074162844
85,85,11796,2380.0,927.5,85,0.29490265846252445,0.2548351882004309,1.6248894211330602
86,86,23392,1260.0,1855.0,86,,,
87,87,11569,2257.5,910.0,87,0.35633692741394046,0.7194542554954906,2.3321593017275783
88,88,10246,2205.0,805.0,88,0.4684945106506348,0.049689676320490164,1.5414635275632815
89,89,12011,2292.5,945.0,89,0.39007382392883305,0.7218505573896052,2.3934993885445612
90,90,21845,1137.5,1732.5,90,0.7779406547546387,0.0,1.7779406547546386
91,91,11792,2310.0,927.5,91,0.36162259578704836,0.2548351882004309,1.7086119462424
92,92,23611,1242.5,1872.5,92,,,
93,93,11788,2240.0,927.5,93,0.4231559276580811,0.293861635867319,1.8413668566539565
94,94,23388,1190.0,1855.0,94,0.4548047065734864,0.5988498272945896,2.326014253852375
95,95,11147,2572.5,875.0,95,0.3754253387451172,0.5087091964088745,2.07511685753855
96,96,21630,1225.0,1715.0,96,0.4022382259368897,0.7294096444707334,2.4250443117807885
97,97,11358,2415.0,892.5,97,0.42402110099792484,0.11229126494935268,1.5839262317435516
98,98,22291,1242.5,1767.5,98,0.3348340272903443,0.0,1.3348340272903443
99,99,12007,2222.5,945.0,99,0.34557011127471926,0.19723632768282967,1.6109654186623212
100,100,10027,2222.5,787.5,100,0.2736226797103882,0.11229126494935268,1.4166393814832519
101,101,11573,2327.5,910.0,101,0.3457024335861206,0.049689676320490164,1.4125699519347108
102,102,23834,1295.0,1890.0,102,0.34502630233764653,0.08494506273347696,1.4592796459678943
103,103,12230,2275.0,962.5,103,0.31896152496337893,0.3868898357309517,1.829254332691906
104,104,23173,1277.5,1837.5,104,0.4080836772918701,0.049689676320490164,1.4780508994486687
105,105,11350,2275.0,892.5,105,0.33583800792694096,0.20891657313384202,1.6149167068049757
106,106,23826,1155.0,1890.0,106,0.715402364730835,0.24692600400331982,2.1389798159116653
107,107,12017,2397.5,945.0,107,0.3706849575042725,0.3318710667367968,1.8255756365112965
108,108,22512,1260.0,1785.0,108,,,
109,109,10908,2240.0,857.5,109,0.6710295677185059,0.13463473905396714,1.8960081975197502
110,110,24049,1207.5,1907.5,110,0.6145270347595215,0.23847093996931853,1.9995448143445014
111,111,12459,2432.5,980.0,111,0.3232882022857666,0.049689676320490164,1.3890419647360697
112,112,22722,1085.0,1802.5,112,0.36811137199401855,0.20891657313384202,1.6539325114964478
113,113,11135,2362.5,875.0,113,0.37246217727661135,0.0,1.3724621772766112
114,114,24272,1260.0,1925.0,114,0.36741247177124026,0.0,1.3674124717712401
115,115,12682,2485.0,997.5,115,,,
116,116,22499,1032.5,1785.0,116,,,
117,117,10912,2310.0,857.5,117,0.32107062339782716,0.13463473905396714,1.4989326220508552
118,118,24264,1120.0,1925.0,118,0.33095526695251465,0.42083451637977326,1.8910671830435883
119,119,12453,2327.5,980.0,119,0.3131091833114624,0.08494506273347696,1.4246513252637591
120,120,22293,1277.5,1767.5,120,0.36258623600006107,0.08494506273347696,1.4783312092968586
121,121,10689,2257.5,840.0,121,0.3019561529159546,0.08494506273347696,1.4125509000016367
122,122,24487,1172.5,1942.5,122,0.6399039745330811,0.3318710667367968,2.184140655907288
123,123,12897,2397.5,1015.0,123,0.35154199600219727,0.3189591544284245,1.7826286882215632
124,124,23821,1067.5,1890.0,124,0.32866685390472417,0.1698901254669539,1.5543942324183806
125,125,10478,2415.0,822.5,125,0.7244180679321289,0.7354723175620618,2.9926798208000642
126,126,24710,1225.0,1960.0,126,0.45598917007446294,0.049689676320490164,1.528336800661602
127,127,11780,2100.0,927.5,127,0.3400340795516968,0.2195798017874441,1.6342784971280786
128,128,12223,2152.5,962.5,129,0.32115674018859863,0.0,1.3211567401885986
129,129,21403,1102.5,1697.5,130,0.5238345623016357,0.08494506273347696,1.6532767847917886
130,130,11133,2327.5,875.0,131,0.3244555950164795,0.049689676320490164,1.3902673648337107
131,131,11349,2257.5,892.5,132,0.4832281589508057,0.0,1.4832281589508056
132,132,11363,2502.5,892.5,133,0.3817228078842163,0.2195798017874441,1.6851212281646233
133,133,22062,1085.0,1750.0,134,0.39661669731140137,0.7171863649100716,2.398251149628875
134,134,10691,2292.5,840.0,135,0.3625258207321167,0.24692600400331982,1.698968876996842
135,135,11572,2310.0,910.0,136,0.35016536712646484,0.1698901254669539,1.5795451307487156
136,136,6711,1942.5,525.0,137,0.2780974626541138,0.3992791467324219,1.7884151269835218
137,137,24040,1050.0,1907.5,138,0.2979376077651978,0.049689676320490164,1.3624317073792418
138,138,10699,2432.5,840.0,139,0.31281931400299073,0.049689676320490164,1.3780528807830872
139,139,5180,2100.0,402.5,141,0.3003746032714844,0.049689676320490164,1.3649897964034303
140,140,22066,1155.0,1750.0,142,0.3443561315536499,0.19723632768282967,1.609511998039187
141,141,10695,2362.5,840.0,143,0.33019418716430665,0.18432441537445735,1.575381453047869
142,142,21408,1190.0,1697.5,144,0.3417789220809937,0.0,1.3417789220809937
143,143,10033,2327.5,787.5,145,0.30448963642120364,0.3788066986007959,1.798639048952872
144,144,21843,1102.5,1732.5,146,,,
145,145,13347,2572.5,1050.0,147,0.31893467903137207,0.0,1.318934679031372
146,146,11791,2292.5,927.5,148,0.5036263465881348,0.08494506273347696,1.6313519809267725
147,147,9825,2537.5,770.0,149,0.37311503887176517,0.0,1.3731150388717652
148,148,22953,1277.5,1820.0,150,0.4552132606506348,0.0,1.4552132606506347
149,149,22070,1225.0,1750.0,152,0.3574069499969483,0.18432441537445735,1.6076101924803612
150,150,12227,2222.5,962.5,153,0.27030842304229735,0.1698901254669539,1.4861212804146815
151,151,23598,1015.0,1872.5,154,0.3325347423553467,0.049689676320490164,1.3987479623887915
152,152,13337,2397.5,1050.0,155,0.3072326421737671,0.38156074305728693,1.80602130047033
153,153,9157,2397.5,717.5,157,0.34170212745666506,0.13463473905396714,1.5223418432749456
154,154,22937,997.5,1820.0,158,0.371153736114502,0.08494506273347696,1.4876264762459894
155,155,12895,2362.5,1015.0,159,0.33404853343963625,0.0,1.3340485334396361
156,156,22504,1120.0,1785.0,160,0.3586035013198853,0.47818605124177627,2.008268744819292
157,157,10263,2502.5,805.0,161,0.3432724237442017,0.08494506273347696,1.4573767840473026
158,158,23166,1155.0,1837.5,162,0.5159049034118652,0.5887319179285305,2.4083665045947966
159,159,12905,2537.5,1015.0,163,0.2827868700027466,0.0,1.2827868700027465
160,160,22508,1190.0,1785.0,164,0.3892286539077759,0.23847093996931853,1.7205193168374744
161,161,10479,2432.5,822.5,165,0.33210592269897465,0.19723632768282967,1.5948456029766678
162,162,23160,1050.0,1837.5,166,0.49098773002624513,0.0,1.490987730026245
163,163,12680,2450.0,997.5,167,,,
164,164,22950,1225.0,1820.0,168,0.36736152172088626,0.11229126494935268,1.5209042766379963
165,165,9595,2362.5,752.5,169,,,
166,166,21187,1172.5,1680.0,170,,,
167,167,12898,2415.0,1015.0,171,0.30639603137969973,0.13463473905396714,1.4822823201656437
168,168,6052,1960.0,472.5,172,0.33472781181335454,0.24692600400331982,1.6643068168165214
169,169,12681,2467.5,997.5,173,0.31717348098754883,0.08494506273347696,1.4290608649609082
170,170,26240,1050.0,2082.5,174,0.3223430156707764,0.0,1.3223430156707763
171,171,12467,2572.5,980.0,175,,,
172,172,22946,1155.0,1820.0,176,0.38545773029327396,0.3575722802169969,1.8808590100585052
173,173,11365,2537.5,892.5,177,0.31812210083007814,0.293861635867319,1.705467617652872
174,174,22505,1137.5,1785.0,178,0.41578130722045903,0.0,1.415781307220459
175,175,12242,2485.0,962.5,179,0.2835310459136963,0.13463473905396714,1.4563389133479523
176,176,23169,1207.5,1837.5,180,0.527220630645752,0.0,1.5272206306457519
177,177,11359,2432.5,892.5,181,0.40806093215942385,0.7143362406205497,2.4138898850028534
178,178,24260,1050.0,1925.0,182,0.34451723098754883,0.049689676320490164,1.411325857002642
179,179,15531,2292.5,1225.0,183,0.3569415807723999,0.33978025093390785,1.8180035315898995
180,180,23161,1067.5,1837.5,184,0.38395645618438723,0.6933548434764437,2.3435293682403264
181,181,10037,2397.5,787.5,185,0.31074984073638917,0.08494506273347696,1.4220915681856365
182,182,22057,997.5,1750.0,186,0.299151349067688,0.0,1.299151349067688
183,183,12456,2380.0,980.0,187,0.3540169954299927,0.15352587723584157,1.561893642445621
184,184,23384,1120.0,1855.0,188,0.46112914085388185,0.7806302236637104,2.6017307088802126
185,185,11136,2380.0,875.0,189,0.34551022052764896,0.08494506273347696,1.4598046706189045
186,186,22067,1172.5,1750.0,190,0.37488334178924565,0.5291073944196264,2.1023442843943023
187,187,12025,2537.5,945.0,191,0.3423704862594605,0.48770927334203235,1.9970570206688525
188,188,23607,1172.5,1872.5,192,0.4261181831359864,0.6111590723510113,2.2977032490042855
189,189,10471,2292.5,822.5,193,0.28944633007049564,0.15352587723584157,1.487409709043105
190,190,21625,1137.5,1715.0,194,,,
191,191,11362,2485.0,892.5,195,0.6471567153930664,0.7573599331593184,2.8946472152660814
192,192,23830,1225.0,1890.0,196,0.4503662109375,0.049689676320490164,1.52243443850516
193,193,10475,2362.5,822.5,197,0.3913215398788452,0.6998118074057428,2.364984781384001
194,194,22498,1015.0,1785.0,198,0.44809947013854984,0.08494506273347696,1.5711083704737836
195,195,12009,2257.5,945.0,199,0.42916431427001955,0.5798815895060491,2.257910388494241
196,196,9813,2327.5,770.0,201,0.3033258676528931,0.513441437654763,1.9725073748732358
197,197,21848,1190.0,1732.5,202,0.4098228454589844,0.6547021049840471,2.33283683003558
198,198,11587,2572.5,910.0,203,0.30434267520904545,0.13463473905396714,1.4799525109227687
199,199,22065,1137.5,1750.0,204,0.3421645164489746,0.049689676320490164,1.4088562368401714
200,200,10255,2362.5,805.0,205,0.7242240905761719,0.7625756062776837,3.0390753218058837
201,201,21406,1155.0,1697.5,206,0.3328679323196411,0.08494506273347696,1.4460884824459725
202,202,11131,2292.5,875.0,207,,,
203,203,24268,1190.0,1925.0,208,0.5799398422241211,0.8591124627652595,2.9372858510982414
204,204,10913,2327.5,857.5,209,0.30462083816528324,0.11229126494935268,1.4511183623621475
205,205,23380,1050.0,1855.0,210,0.3216916561126709,0.11229126494935268,1.4701060840505673
206,206,9827,2572.5,770.0,211,0.27845139503479005,0.049689676320490164,1.3419772310455478
207,207,24041,1067.5,1907.5,212,0.4125092029571533,0.049689676320490164,1.4826963280518077
208,208,10917,2397.5,857.5,213,0.444232702255249,0.5444461151535958,2.230539586375899
209,209,23157,997.5,1837.5,214,0.33146529197692876,0.0,1.3314652919769288
210,210,9823,2502.5,770.0,215,0.3341403961181641,0.08494506273347696,1.4474690357616873
211,211,24702,1085.0,1960.0,216,0.362439227104187,0.23847093996931853,1.6873413902427943
212,212,12902,2485.0,1015.0,217,0.28527939319610596,0.08494506273347696,1.3944575318811943
213,213,22294,1295.0,1767.5,218,0.38143405914306644,0.0,1.3814340591430665
214,214,10707,2572.5,840.0,219,0.37006230354309083,0.049689676320490164,1.438140255945052
215,215,24706,1155.0,1960.0,220,0.3856738805770874,0.4651365198052377,2.0302014069737324
216,216,11132,2310.0,875.0,221,,,
217,217,24044,1120.0,1907.5,222,0.4085257053375244,0.4691993168695097,2.069405004075035
218,218,10701,2467.5,840.0,223,0.3324421882629395,0.15352587723584157,1.5370065440820515
219,219,11560,2100.0,910.0,224,0.40447764396667485,0.44578553185020514,2.030573457454082
220,220,11355,2362.5,892.5,225,0.3254584312438965,0.19723632768282967,1.586886984718687
221,221,22938,1015.0,1820.0,226,0.3321531772613526,0.049689676320490164,1.3983474374487819
222,222,10697,2397.5,840.0,227,0.31180565357208256,0.4818445265247332,1.943892027609991
223,223,11353,2327.5,892.5,228,0.39820702075958253,0.049689676320490164,1.467683475050163
224,224,9817,2397.5,770.0,229,0.3701501369476319,0.3189591544284245,1.8071720660684385
225,225,21623,1102.5,1715.0,230,0.3421641826629639,0.20891657313384202,1.622564524287894
226,226,10906,2205.0,857.5,231,0.37349574565887456,0.32771643765567354,1.823612878561424
227,227,21177,997.5,1680.0,232,0.24019854068756105,0.1698901254669539,1.450896026368904
228,228,11789,2257.5,927.5,233,0.336775541305542,0.5077404180772528,2.015510513523464
229,229,21619,1032.5,1715.0,234,,,
230,230,13345,2537.5,1050.0,235,0.30793204307556155,0.13463473905396714,1.4840251323953617
231,231,25148,1190.0,1995.0,236,0.3665267705917359,0.6517346519916871,2.257139619860665
232,232,11574,2345.0,910.0,237,0.3353330135345459,0.2195798017874441,1.628545171966692
233,233,22500,1050.0,1785.0,238,,,
234,234,10259,2432.5,805.0,239,0.37156865596771244,0.08494506273347696,1.4880766414921605
235,235,21842,1085.0,1732.5,240,0.3288162708282471,0.45359389348239165,1.931559216835984
236,236,12016,2380.0,945.0,241,0.34344885349273685,0.24692600400331982,1.67518131046854
237,237,21185,1137.5,1680.0,242,0.40378971099853517,0.049689676320490164,1.4735435673600867
238,238,12222,2135.0,962.5,243,0.24320244789123535,0.0,1.2432024478912354
239,239,21851,1242.5,1732.5,244,0.34348411560058595,0.0,1.343484115600586
240,240,10028,2240.0,787.5,245,0.3499600410461426,0.29930919140255574,1.7540154893574242
241,241,24929,1207.5,1977.5,246,0.33235740661621094,0.20891657313384202,1.6107089501959626
242,242,15311,2292.5,1207.5,247,0.33671092987060547,0.34355131218780915,1.7959397238434385
243,243,21838,1015.0,1732.5,248,0.4107683181762696,0.08494506273347696,1.5306061214661546
244,244,12231,2292.5,962.5,249,0.2990264892578125,0.13463473905396714,1.473920581663229
245,245,25144,1120.0,1995.0,250,0.3776870727539063,0.8014250866636342,2.481800054431074
246,246,9821,2467.5,770.0,251,0.28548972606658934,0.2195798017874441,1.567757305316087
247,247,22280,1050.0,1767.5,252,0.425875997543335,0.3045248645209211,1.8600906925188523
248,248,10693,2327.5,840.0,253,0.4112701416015625,0.5370165786167375,2.1691456045483926
249,249,24697,997.5,1960.0,254,,,
250,250,11784,2170.0,927.5,255,0.3211032867431641,0.0,1.321103286743164
251,251,11134,2345.0,875.0,256,0.3658085107803345,0.0,1.3658085107803344
252,252,4738,2065.0,367.5,257,0.3742074966430664,0.08494506273347696,1.490939638654226
253,253,21407,1172.5,1697.5,258,0.3664294481277466,0.08494506273347696,1.4825008833198283
254,254,11137,2397.5,875.0,259,0.38221769332885747,0.492207019270964,2.062554944145842
255,255,11343,2152.5,892.5,261,0.46300382614135743,0.049689676320490164,1.53570001271796
256,256,22719,1032.5,1802.5,262,0.307608962059021,0.049689676320490164,1.372583628137506
257,257,11127,2222.5,875.0,263,0.37521255016326904,0.8030960465976094,2.479640312430807
258,258,6060,2100.0,472.5,265,0.30623922348022464,0.0,1.3062392234802247
259,259,21841,1067.5,1732.5,266,0.3771439790725708,0.6771432672729922,2.3096677525671008
260,260,11571,2292.5,910.0,267,0.3903038024902344,0.293861635867319,1.7988607522425686
261,261,10474,2345.0,822.5,269,0.3075220584869385,0.2622647247372891,1.6504389712439491
262,262,21626,1155.0,1715.0,270,0.26533470153808597,0.13463473905396714,1.4356927088955955
263,263,11575,2362.5,910.0,271,0.37160208225250246,0.18432441537445735,1.6244218341900833
264,264,10470,2275.0,822.5,273,,,
265,265,21849,1207.5,1732.5,274,0.44669623374938966,0.8016020539445718,2.606370906156777
266,266,11565,2187.5,910.0,275,0.6328847885131836,0.7016244096966272,2.778556614356348
267,267,6928,1890.0,542.5,276,0.31664080619812013,0.049689676320490164,1.3820642616884538
268,268,5403,2152.5,420.0,277,0.38103628158569336,0.049689676320490164,1.4496595274045398
269,269,22060,1050.0,1750.0,278,0.3657155275344849,0.6176748830694955,2.2092837063105417
270,270,12021,2467.5,945.0,279,0.33403825759887695,0.23847093996931853,1.6521676148435132
271,271,9805,2187.5,770.0,281,0.32918188571929935,0.11229126494935268,1.4784374010144854
272,272,22064,1120.0,1750.0,282,0.3856446027755738,0.08494506273347696,1.5033482704846486
273,273,11794,2345.0,927.5,283,,,
274,274,12241,2467.5,962.5,285,0.3673131465911865,0.0,1.3673131465911865
275,275,22068,1190.0,1750.0,286,0.3177118539810181,0.39199681720516005,1.8342507067350875
276,276,11798,2415.0,927.5,287,0.36797704696655276,0.47183489846442866,2.013436358023685
277,277,11570,2275.0,910.0,289,0.6400455474853516,0.0,1.6400455474853515
278,278,22729,1207.5,1802.5,290,0.3503318309783936,0.049689676320490164,1.4174293825849649
279,279,12226,2205.0,962.5,291,0.3651563405990601,0.18432441537445735,1.6167879849747155
280,280,11347,2222.5,892.5,293,0.5318846702575684,0.8405802631456714,2.819556689491495
281,281,22721,1067.5,1802.5,294,0.2881551504135132,0.18432441537445735,1.5255935954250803
282,282,11581,2467.5,910.0,295,1.2713263511657715,0.7449544257895231,3.963360968879081
283,283,6281,2117.5,490.0,297,0.33710718154907227,0.11229126494935268,1.4872526383380813
284,284,22506,1155.0,1785.0,298,0.4354757785797119,0.049689676320490164,1.5068041053832413
285,285,11585,2537.5,910.0,299,0.40221848487854006,0.7363789788177928,2.434782700852832
286,286,6271,1942.5,490.0,300,0.34775519371032715,0.5077404180772528,2.0320649792305976
287,287,5839,2082.5,455.0,301,0.3658111810684204,0.610319686735556,2.1993926332380185
288,288,21622,1085.0,1715.0,302,0.3021971940994263,0.13463473905396714,1.4775181735238108
289,289,12677,2397.5,997.5,305,0.5117879867553711,0.0,1.5117879867553712
290,290,22940,1050.0,1820.0,306,,,
291,291,5845,2187.5,455.0,309,,,
292,292,22944,1120.0,1820.0,310,0.36528849601745605,0.7878620991565025,2.4409475564439935
293,293,12674,2345.0,997.5,311,0.36088566780090336,0.0,1.3608856678009034
294,294,11801,2467.5,927.5,313,0.4227134704589844,0.6967299227630245,2.413960516845787
295,295,23386,1155.0,1855.0,314,0.5735462665557861,0.8486702437671455,2.908968160172567
296,296,5610,1925.0,437.5,316,0.2715136766433716,0.0,1.2715136766433717
297,297,5397,2047.5,420.0,317,0.4303750038146973,0.11229126494935268,1.5909936223449845
298,298,23609,1207.5,1872.5,318,0.4869110107421875,0.08494506273347696,1.61321675982878
299,299,12235,2362.5,962.5,321,,,
300,300,23382,1085.0,1855.0,322,0.40088715553283694,0.6363959312577179,2.292406041465132
301,301,11795,2362.5,927.5,323,0.39963214397430424,0.18432441537445735,1.6576185206516663
302,302,10032,2310.0,787.5,325,0.44229793548583984,0.049689676320490164,1.5139652530578425
303,303,23824,1120.0,1890.0,326,0.3456916332244873,0.6746773929175924,2.2535993559994014
304,304,3866,2205.0,297.5,329,0.33513936996459964,0.2195798017874441,1.6283090081800395
305,305,22502,1085.0,1785.0,330,,,
306,306,10035,2362.5,787.5,333,0.45587186813354497,0.15352587723584157,1.679385873831731
307,307,23820,1050.0,1890.0,334,0.27432258129119874,0.08494506273347696,1.3825699929016657
308,308,12900,2450.0,1015.0,337,0.3781744956970215,0.0,1.3781744956970214
309,309,22290,1225.0,1767.5,338,,,
310,310,13341,2467.5,1050.0,339,0.34690527915954594,0.0,1.346905279159546
311,311,4740,2100.0,367.5,341,0.3912493467330933,0.13463473905396714,1.5785598394895055
312,312,24266,1155.0,1925.0,342,0.3781277656555176,0.6176748830694955,2.2293626721616144
313,313,4736,2030.0,367.5,345,0.39215633869171146,0.5580767967995578,2.169086488832982
314,314,23163,1102.5,1837.5,346,0.6082143306732178,0.8552930024729412,2.9837087941747256
315,315,9374,2345.0,735.0,349,0.3614373683929444,0.18432441537445735,1.6123835153909136
316,316,22728,1190.0,1802.5,350,0.371346116065979,0.3095275926321823,1.7958155780373748
317,317,4085,2187.5,315.0,353,,,
318,318,23378,1015.0,1855.0,354,0.3197972774505615,0.0,1.3197972774505615
319,319,10703,2502.5,840.0,355,0.36568799018859866,0.049689676320490164,1.4335485843758506
320,320,4298,2065.0,332.5,357,0.4175238609313965,0.4247253136673848,2.019582127396486
321,321,24708,1190.0,1960.0,358,0.36418905258178713,0.8454980454122454,2.517608230112471
322,322,11144,2520.0,875.0,365,0.4239898204803467,0.0,1.4239898204803467
323,323,23390,1225.0,1855.0,366,,,
324,324,4957,2047.5,385.0,369,,,
325,325,24270,1225.0,1925.0,370,0.40123767852783204,0.29930919140255574,1.8206409950507916
326,326,9153,2327.5,717.5,373,0.36304626464843753,0.44578553185020514,1.9706725686711768
327,327,21410,1225.0,1697.5,374,0.394220519065857,0.610319686735556,2.245140749502415
328,328,10698,2415.0,840.0,377,0.3525082349777222,0.6731736952698357,2.262981201400559
329,329,22952,1260.0,1820.0,378,,,
330,330,5819,1732.5,455.0,380,0.3663548469543457,0.42849637492128606,1.9518329457304113
331,331,4744,2170.0,367.5,381,0.30632967948913575,0.23847093996931853,1.6178513460667285
332,332,23832,1260.0,1890.0,382,0.41197934150695803,0.0,1.411979341506958
